consumer_name,consumer_nb_review_writed,stars,title_review,content_review,date_experience,company
Client,5,5,Boutique sérieuse et efficace.,Boutique proposant des produits à des prix très intéressants avec des délais de livraison plutôt rapide en point relais.,,ecigplanete.com
Fanny Bourhis,1,5,Livraison rapide,Livraison rapide. Goûts très bon. Conforme à mes attentes. Très contente de cette découverte.,,ecigplanete.com
anneso,1,5,cest parfait,,,ecigplanete.com
Olivia Roussel,2,5,Rapport qualité prix très intéressant.,Rapport qualité prix très intéressant.Livraison rapide.,,ecigplanete.com
Aurélie Gatard,2,5,Produits conformes,"Produits conformes, bon emballage, livraison rapide.",,ecigplanete.com
Client,13,5,Parfait,livraison rapide,,ecigplanete.com
Alex,1,5,Parfait comme d'habitude,,,ecigplanete.com
adelvap,1,5,tres bonne boutique tres pro,,,ecigplanete.com
mohamed assouane,4,4,SAV TRÈS RAPIDE,,,ecigplanete.com
claude le bomin,3,5,Emballage soigné et livraison rapide,Emballage soigné et livraison rapide Conforme à mes attentes Merci beaucoup,,ecigplanete.com
Laurent,8,5,livraison très rapide,"livraison très rapide, commande préparée avec soin",,ecigplanete.com
Danielle ANGELI,3,5,EXCELLENT SITE,EXCELLENT SITE. COMMANDE BIEN RECEPTIONNE TOUT EST OK.,,ecigplanete.com
Laurent A,4,5,Parfait envoi rapide .,,,ecigplanete.com
M.L.Rod,3,5,Super je recommande !,Super je recommande !Article impeccable et reçu rapidement,,ecigplanete.com
Sylvain CHAMBLAS,1,5,Très rapide,Très rapide. Service client à fond. J’ai été remboursé lors d’une erreur de commande de ma part.,,ecigplanete.com
pat,4,5,Parfait comme d'habitude.,,,ecigplanete.com
Philippe venon,1,5,Très satisfait,"Grand choix de produits, livraison rapide. Colis soigner rien à redire",,ecigplanete.com
Jedi,3,5,Première commande.,"Première commande et je suis entièrement satisfait par le site, le SAV, et la rapidité de la livraison. Je recommande vivement.",,ecigplanete.com
Amandine CHAMIOT-CLERC,1,5,1ère commande : au top !,"C'était ma première commande, ce ne sera certainement pas la dernière. Tout a été parfait : inscription, tarifs au top (Black Friday), livraison plus rapide que je ne l'avais prévue !",,ecigplanete.com
Natacha Janiaut,1,5,Très rapide produits parfait et…,Très rapide produits parfait et souvent des bonnes réductions Je recommande ce site,,ecigplanete.com
Mickaël Bramanti,1,5,Bien rapide efficace!,Bien rapide efficace!Comme d habitude rien a dire!,,ecigplanete.com
Stéphane,3,5,Envoi très rapide site très sérieux,"Envoi très rapide site très sérieux, parfait.",,ecigplanete.com
steff,2,5,Livraison rapide bon produit,,,ecigplanete.com
Karine genillon,1,5,Très bien,Très bien reçu rapidement,,ecigplanete.com
REBEL Olivier,7,5,Rapide-Efficace- Choix- Prix au top !,Rapide-Efficace- Choix- Prix au top !Rien à ajouter,,ecigplanete.com
Kathy Lutz,2,5,Je suis très satisfaite de toutes les…,Je suis très satisfaite de toutes les sortes de liquides.Envoi ultra rapide.A RECOMMANDER,,ecigplanete.com
Deca,1,5,Nickel comme d'hab rien à redire,,,ecigplanete.com
Sergio,1,5,Équipe efficace et rapide et surtout…,Équipe efficace et rapide et surtout un grand choix Merci,,ecigplanete.com
Corinne Duprat Gousse,1,5,Parfait en tout points,"Livraison TRÈS rapide, et conforme à ma commande. Au top !",,ecigplanete.com
BM_V,1,5,Je recommande !,"Livraison rapide, produits de qualité, site bien lisible, bon rapport qualité/prix",,ecigplanete.com
Marc niemiec,1,5,Super rien à dire commandé reçu…,Super rien à dire commandé reçu rapidement je recommande,,ecigplanete.com
Vivi,1,5,Je recommande !!,Vraiment rien à dire !! Vois pouvez commander les yeux fermés ! Tout est nickel 👌🏽 Envoie rapide et soigner !,,ecigplanete.com
Catherine Bodin,1,5,1 ère commande et pas la dernière.,1 ère commande et pas la dernière.. Tres satisfaite..livraison rapide et 👌 bien emballé.. Site très sérieux.. Accueil au téléphone tres agréable..Prix compétitifs.. Je conseille..,,ecigplanete.com
Christine Milko,1,5,Site très bien,,,ecigplanete.com
Maxime Faroux,1,5,Je recommande vivement tarifs et…,Je recommande vivement tarifs et rapidité au top.. 👌,,ecigplanete.com
Romain bilotto,1,5,Très bon rapport qualité prix,Très bon rapport qualité prix Livraison à chaque fois rapide Jamais déçu,,ecigplanete.com
Cédric Duval,1,5,Livraison rapide et parfaite.Produit à…,Livraison rapide et parfaite.Produit à un bon tarif,,ecigplanete.com
Anthony Salhi,1,5,Top je m’était tromper de résistance…,Top je m’était tromper de résistance ils pu changer avant l’envoiEfficace,,ecigplanete.com
Dominique Martinez,9,5,Commande reçu très vite,"Commande reçu très vite, et impeccable.",,ecigplanete.com
mr .........,2,5,parfait livraison rapide,,,ecigplanete.com
PENHOUËT Gilles,5,4,Produit conforme délai respecté,,,ecigplanete.com
Mécontent,1,1,8 jours pour livrer un colis à 40 kms....,"La dernièrz fois, colis jamais arrivé, cette fois colis ayant subi une erreur sur la plateforme de tri. Ecigarette est moi chère, mais pas sur de recevoir son colis. Lamentable",,ecigplanete.com
Gregoire BILLY,1,5,Prix rapide soigné parfait,Au top envoi rapide et soigné prix parfait rien à dire comme d'habitude,,ecigplanete.com
Alain R.,1,5,Bon produit à un prix imbattable.,"Bon produit à un prix imbattable.Avec, en plus, une livraison rapide",,ecigplanete.com
Sebastien,1,5,Entière satisfaction,Je commande sur Ecigplanete depuis plusieurs années et je suis complètement satisfais.Entreprise très sérieuse et service client très réactif.Délai de livraison très rapide en moyenne 48 à 72 heures et produits toujours très bien emballés.Merci et continuez comme ça,,ecigplanete.com
Teddy,1,5,Au top,Livraison rapide. Prix attractif. Conforme au descriptif que demander de plus.,,ecigplanete.com
Isabelle,1,5,Commande livrée très rapidement.,Commande livrée très rapidement.Produit conforme.Je recommande fortement ce site.,,ecigplanete.com
Sabine,2,5,merci ECIGPLANETE tout est super comme…,"merci ECIGPLANETE tout est super comme toujours, expédition hyper rapide avec suivi , énormément de choix dans les produits et prix très intéressants, je recommande ce site et n'en changerais pas.",,ecigplanete.com
TDR,4,5,Au Top,"Au Top, serieux ! Je regrette pas , donc je repasserais sans doute commande chez Ecig ! 😊👍",,ecigplanete.com
Alexis h,1,5,Livraison rapide et produit de bonne…,Livraison rapide et produit de bonne qualité,,ecigplanete.com
lelantonnais,3,5,Produit conforme,"Délai respecté, rapide, produit conforme. A recommander",,ecigplanete.com
Alexandra Pierlot,3,5,Surtout ne changez rien,Surtout ne changez rien. Merci,,ecigplanete.com
Deborah,2,5,satisfait,cela fait maintenant quelque années que nous commandons régulièrement et avons toujours été satisfait,,ecigplanete.com
Audrey ALLANO,1,5,Envoi hyper rapide,"Envoi hyper rapide, répondent aux questions par mail, très satisfaite.",,ecigplanete.com
SamVap,1,5,Prix doux et code promo,"Conseil : J'ai eu une reduc de 5euros valable sur ma 1er commande en plus des promos du site grâce au code parrain d'un dénommé Vapcool dans 1parrainage.com. C'est valable, foncez ! Livraison conforme, avantage prix.😊",,ecigplanete.com
Jeremy Arroyo,1,4,Content du site,"Content du site, moins une étoile pour le délai de livraison et le prix des frais de port, mais très correct dans l’ensemble tout de même",,ecigplanete.com
AB,2,5,Vendeur très sérieux,,,ecigplanete.com
STRULLU,2,5,Livraison rapide par chronopost et…,"Livraison rapide par chronopost et toujours des remises intéressantes. Excellent vendeur, à recommander.",,ecigplanete.com
Olivier MATTERA,1,5,Client fidèle depuis de nombreuses…,"Client fidèle depuis de nombreuses années. Ce magasin est parfait pour a acheter des produits milieu de gamme pour ma cigarette électronique aux meilleurs prix. Dommage qu'il ne proposer pas encore les marques plus haut de gamme du marché, mais peut être n'est ce simplement pas le même marché",,ecigplanete.com
Marie-Hélène CAMPS,1,5,Je commande ici depuis toujours,"Je commande ici depuis toujours. Service impeccable, colis toujours très bien emballés. Avec les réductions, on a toujours des remises intéressantes.Toutefois, certains produits sont assez souvent en rupture de stock.Dommage, j'avoue que ça me pose souvent problème !",,ecigplanete.com
Lacroix,1,5,Au top,"Au top, comme d’habitude !",,ecigplanete.com
Nadege Fievet,2,5,Prix très compétitif,"Prix très compétitif, livraison très rapide. Site a conseiller",,ecigplanete.com
Thomas BUREL,1,5,Service très rapide et soigné.,Service très rapide et soigné.Merci pour votre professionnalisme.,,ecigplanete.com
M. nordine AIT ABDELMALEK,2,5,Très bien livré rapidement,,,ecigplanete.com
Simon,3,5,Trés bon matériel,"Trés bon matériel, livraison parfaite",,ecigplanete.com
Virginie,1,5,Très satisfaite du site avec de super…,Très satisfaite du site avec de super tarifs et une livraison ultra rapideJe recommande,,ecigplanete.com
Babb Ou,1,5,Correct,Correct. Merci,,ecigplanete.com
CYRILLE,3,5,Satisfait !,Commande conforme et livrée dans les temps,,ecigplanete.com
Eldjouher,1,5,GÉNIAUX !!!,Vous êtes au TOP rien a dire rapide et efficace 😜😜😜,,ecigplanete.com
BECKERT THIERRY,17,5,baterie vision spinner II,livraison rapide produit conforme merci...,,ecigplanete.com
Séblepoisson,3,4,Livraison rapide,"Livraison rapide, produits conformes à mes attentes",,ecigplanete.com
Philippe gaillard,1,5,ben super,"ben super, jamais déçu rien à dire !! merci pour le service. à bientôt pour ma prochaine commande. 👍",,ecigplanete.com
David suntinger,1,5,Commande passée la veille reception le…,Commande passée la veille reception le lendemain c'est tres bien,,ecigplanete.com
Laurent,3,5,Je recommande ce site @,"Livraison ultra rapide, conforme à ce qui était annoncé.Prix compétitif, je recommande vivement ce site.",,ecigplanete.com
Jean Rebrion,1,5,Très bon service et livré dans les…,Très bon service et livré dans les temps.,,ecigplanete.com
Patrick LAFARGE,4,5,Très bon site,"Je commande depuis des années et je n'ai pas à me plaindre ! Site fiable, de la qualité, du choix pour tous les vapotos (débutants, confirmés, experts) et des prix attractifs, bref je recommande ce site !",,ecigplanete.com
Jenny Ferrey,1,5,Réception rapide et prix attractif,Réception rapide et prix attractif Les étiquettes des flacons sont illisibles à certains endroits pour certains flacons J’ai été parrainé quelqu’un mais je n’ai pas eu ma réduction ni lui la sienne,,ecigplanete.com
Marie Laure green,1,5,Je recommande,,,ecigplanete.com
Isabelle Delapierre Kozik,1,5,Rapide.,Rapide et conforme à ma commande.,,ecigplanete.com
Serge Floc’h,1,5,Excellent site,"Excellent site, les tarifs sont très bons, l'envoi est rapide et il y a régulièrement des promotions. Bref, c'est un site que je recommande.",,ecigplanete.com
Audrey berndt,1,5,Prix très intéressant,"Prix très intéressant, envois rapide et bien emballé. Je suis ravis",,ecigplanete.com
Dominique LANDAIS,1,5,C'est ma première commande sur ce site…,C'est ma première commande sur ce site et tout a été parfait. Des prix très compétitifs et livraison rapide.,,ecigplanete.com
Alexandre,1,5,Entièrement conforme à mes attentes…,Entièrement conforme à mes attentes rapide et efficace,,ecigplanete.com
steve,15,4,Très bon site avec des prix très…,"Très bon site avec des prix très compétitifs mais malheureusement, à cause de son succès, les produits désirés souvent en rupture de stock lors de promos.",,ecigplanete.com
Myriam quercy,1,4,très satisfaite,très satisfaite . rapidité dans les livraisons . juste une période ou Délice etait en rupture et ou j'ai du acheter ailleurs .,,ecigplanete.com
Sylvie Verona,1,5,Commande parfaite et reçue rapidement,Commande parfaite et reçue rapidement ! Merci,,ecigplanete.com
Francine,4,5,commande reçu très rapidement !👍,commande reçu très rapidement !👍je recommande vivement !,,ecigplanete.com
CLAUDIE MALANDAIN,4,5,1ere commande effectué rien à redire.,1ere commande effectué rien à redire.. Livraison rapide et bien envelopper,,ecigplanete.com
Stephane,2,5,Bon produit disponible et livraison…,Bon produit disponible et livraison rapide,,ecigplanete.com
Fat,1,5,Je commande tous les 2 mois depuis des…,Je commande tous les 2 mois depuis des années et jamais déçu.,,ecigplanete.com
Karine,2,5,je commande régulièrement sur le site…,"je commande régulièrement sur le site d'ecigplanete, je suis très satisfaite du sérieux et de la rapidité des envois;",,ecigplanete.com
Marc ollier,1,5,Tout simplement un sans faute avec un…,Tout simplement un sans faute avec un jour d'avance sur la livraison !!,,ecigplanete.com
JOHAN LOUMAN,2,5,"rapide,bon prix,produit equivalent",,,ecigplanete.com
MARC I,6,2,déçu du clearo,"Joli, mais ça s'arrête là.La bague air-flow est trop lâche et bouge toute seule, le remplissage est laborieux, et surtout, il fuit, tout le temps en train de l'essuyer, dû à l'air flow mal étudié.Dommage, la vape est agréable.Autant j'ai adoré le liquide Diablo, autant je ne suis pas fan des 2 autres, mais c'est personnel.",,ecigplanete.com
louloujf,4,5,Parfait,"Comme a chaque fois c est parfait, envois rapide et conforme.",,ecigplanete.com
Jerome COULAUD,2,5,Bon site avec souvent des bonnes…,"Bon site avec souvent des bonnes réductions , et parfois la livraison es gratuite a partir de 30€ , livraison très rapide !!!manque un peu de choix sur le site",,ecigplanete.com
Stephanie Ardouin,1,5,Parfait,"Site interactif, commande facile et livraison dans les délais. Parfait !",,ecigplanete.com
Denarie Michèle,1,5,Produits conformes à la commande,Produits conformes à la commande. Livraison rapide,,ecigplanete.com
Sylvie,3,5,Très bon site,Prix très intéressants Envoi rapide Très satisfaite,,ecigplanete.com
Abdelkrim Amar,1,5,Excellent pour le prix et la livraison…,Excellent pour le prix et la livraison je le conseille au va porteur Merci,,ecigplanete.com
Fs,1,5,Livraison rapide,Livraison rapide. Très bon produit,,ecigplanete.com
Dominique DUVAL,1,5,Livraison rapide,Livraison rapide Pas grand chose de spécial à dire pour des résistancesLisibilité et descriptif Top,,ecigplanete.com
sebker56,2,5,Très satisfait !,"Produit conforme reçu rapidement et à un prix très compétitif, c'est parfait je recommande, merci !",,ecigplanete.com
Christian Boesinger,2,5,Rien a dire toujours au top 👌,,,ecigplanete.com
