consumer_name;consumer_nb_review_writed;stars;title_review;content_review;date_experience;company;category;review;preprocess_review;sentiment;sentiment_nb;sentiment_confidence
RELET;5;5.0;Livraison très rapide et produit…;Livraison très rapide et produit conforme à la commande;13 mars 2021;www.123roulement.com;vehicles_transportation;Livraison très rapide et produit conforme à la commande;livraison très rapide produit conforme commande;1;0;1.0
Monsieur JEAN-PIERRE;2;5.0;COMMANDE CONFORME A MES ATTENTES RECU…;COMMANDE CONFORME A MES ATTENTES RECU DANS LES DELAI;12 mars 2021;www.123roulement.com;vehicles_transportation;COMMANDE CONFORME A MES ATTENTES RECU DANS LES DELAI;commande conforme attentes recu delai;1;0;1.0
GUY ARMANGAU;1;5.0;Conforme;Conforme, livraison rapide;12 mars 2021;www.123roulement.com;vehicles_transportation;Conforme, livraison rapide;conforme livraison rapide;1;0;1.0
Gilles F.;3;5.0;Livraisons très rapides et produits…;Livraisons très rapides et produits conformes a mon attente;12 mars 2021;www.123roulement.com;vehicles_transportation;Livraisons très rapides et produits conformes a mon attente;livraisons très rapides produits conform attente;1;0;1.0
Pierre CHABROULLET;1;5.0;Expédition rapide;Expédition rapide, produit conforme à la description. Rien à dire;12 mars 2021;www.123roulement.com;vehicles_transportation;Expédition rapide, produit conforme à la description. Rien à dire;expédition rapide produit conforme description rien;1;0;1.0
Vincent DURAND;1;5.0;beaucoup de choix dans les dimensions…;beaucoup de choix dans les dimensions et les matériaux. Commandé le soir et reçu le lendemain - super;11 mars 2021;www.123roulement.com;vehicles_transportation;beaucoup de choix dans les dimensions et les matériaux. Commandé le soir et reçu le lendemain - super;beaucoup choix dimension matériaux commandé soir reçu lendemain - super;1;0;1.0
yannick BOUYSSOU;1;5.0;Super service;Super service, livraison, emballage et qualité du roulement.;11 mars 2021;www.123roulement.com;vehicles_transportation;Super service, livraison, emballage et qualité du roulement.;super service livraison emballage qualité roulement;1;0;1.0
Sebastien PRADERE;1;5.0;Bien;Envoi rapide Conformes;10 mars 2021;www.123roulement.com;vehicles_transportation;Envoi rapide Conformes;envoi rapide conform;1;0;1.0
BARTHELEMY;5;5.0;super site;super site, et surtout super sav;10 mars 2021;www.123roulement.com;vehicles_transportation;super site, et surtout super sav;super site super sav;1;0;1.0
Ourdouille JESSY;1;5.0;Sans bavure;Sans bavure, reçu en 2 jours.;10 mars 2021;www.123roulement.com;vehicles_transportation;Sans bavure, reçu en 2 jours.;bavure reçu 2 jours;1;0;1.0
Dominique ZABEL;3;5.0;Envoi hyper rapide;"Envoi hyper rapide; Objet conforme à la description ainsi qu'à mon attente.";10 mars 2021;www.123roulement.com;vehicles_transportation;"Envoi hyper rapide; Objet conforme à la description ainsi qu'à mon attente.";"envoi hyper rapide ; objet conforme description attente";1;0;1.0
M CUCINIELLO JEAN.MARIE;11;5.0;Parfait;Parfait merci;10 mars 2021;www.123roulement.com;vehicles_transportation;Parfait merci;parfait;2;0;1.0
Michel;3;5.0;il y a toujours les pieces dont j' ai…;il y a toujours les pieces dont j' ai besoin;10 mars 2021;www.123roulement.com;vehicles_transportation;il y a toujours les pieces dont j' ai besoin;piece besoin;1;0;1.0
vincent VELOSO;3;5.0;Très content des produits et du service…;Très content des produits et du service .;9 mars 2021;www.123roulement.com;vehicles_transportation;Très content des produits et du service .;très content produits service;1;0;1.0
Ancey;2;5.0;Satisfait!;Top! Bonne qualité;15 mars 2021;fenril.fr;vehicles_transportation;Top! Bonne qualité;top ! bonne qualité;2;0;0.811
marine jouhet;2;5.0;Tout est parfait.;Tout est parfait.Merci beaucoup;10 mars 2021;fenril.fr;vehicles_transportation;Tout est parfait.Merci beaucoup;parfait beaucoup;1;0;1.0
Lio;1;5.0;Site très pro.;Commande traitée très rapidement. Livrée le lendemain.;9 mars 2021;fenril.fr;vehicles_transportation;Commande traitée très rapidement. Livrée le lendemain.;commande traitée très rapidement livrée lendemain;1;0;1.0
Cindy;1;5.0;Parfait;ParfaitExpédition très rapide;6 mars 2021;fenril.fr;vehicles_transportation;ParfaitExpédition très rapide;parfaitexpédition très rapide;1;0;1.0
Pierre;1;4.0;Bonjour,;Bonjour,Livraison très rapide mais difficile de définir la taille malgré les mesures. Mon chien est entre 2 tailles en pleine croissance. Il n'y a plus qu'à tester.merci;6 mars 2021;fenril.fr;vehicles_transportation;Bonjour,Livraison très rapide mais difficile de définir la taille malgré les mesures. Mon chien est entre 2 tailles en pleine croissance. Il n'y a plus qu'à tester.merci;bonjour livraison très rapide difficile définir taille malgré mesures chien 2 tailles pleine croissance tester;1;0;0.834
Camille Giraud;2;5.0;Livraison et produit au top;Livraison prévu plus tôt que prévu;5 mars 2021;fenril.fr;vehicles_transportation;Livraison prévu plus tôt que prévu;livraison prévu tôt prévu;1;0;1.0
sophie;2;5.0;Supers produits;Supers produitsDélais super rapides;4 mars 2021;fenril.fr;vehicles_transportation;Supers produitsDélais super rapides;supers produitsdélais super rapides;1;0;1.0
Marie-Laure BABUT;1;5.0;Livraison dans les temps;Livraison dans les temps . Produits conformes;3 mars 2021;fenril.fr;vehicles_transportation;Livraison dans les temps . Produits conformes;livraison temps produits conform;1;0;1.0
Laëtitia Thomas;3;5.0;Livraison rapide et équipement de…;Livraison rapide et équipement de qualité;3 mars 2021;fenril.fr;vehicles_transportation;Livraison rapide et équipement de qualité;livraison rapide équipement qualité;1;0;1.0
MICHEL C;2;5.0;Harnais de qualité;Harnais de qualité, livraison rapide;;fenril.fr;vehicles_transportation;Harnais de qualité, livraison rapide;harnais qualité livraison rapide;1;0;1.0
Pauline;1;2.0;J ai envoyé un mail car la taille ne…;J ai envoyé un mail car la taille ne convient pas et j aimerais qu on me réponde...;;fenril.fr;vehicles_transportation;J ai envoyé un mail car la taille ne convient pas et j aimerais qu on me réponde...;envoyé mail taille convient aimerais réponde;1;0;1.0
benoit;1;5.0;chaussons pour chien;Envoi rapide, produit conforme.;;fenril.fr;vehicles_transportation;Envoi rapide, produit conforme.;envoi rapide produit conforme;1;0;1.0
caroline;5;5.0;LIVRAISON AU TOP;rien à redire livraison rapide;;fenril.fr;vehicles_transportation;rien à redire livraison rapide;rien redire livraison rapide;1;0;1.0
KLF;2;5.0;Livraison conforme;En temps et en heure, comme annoncé.;;fenril.fr;vehicles_transportation;En temps et en heure, comme annoncé.;temps heure annoncé;1;0;1.0
GLN;3;5.0;Commande reçue très rapidement;Commande reçue très rapidement . Site sérieux que je conseille .;;fenril.fr;vehicles_transportation;Commande reçue très rapidement . Site sérieux que je conseille .;commande reçue très rapidement site sérieux conseille;1;0;0.901
herve pomart;3;5.0;Livraison rapide;Livraison rapide, produits conformes à la commande;;fenril.fr;vehicles_transportation;Livraison rapide, produits conformes à la commande;livraison rapide produits conform commande;1;0;1.0
Peter;1;3.0;Envoi super rapide;Envoi super rapide, mais j’ai pas apprécié retrouver le garde boue vendu 4e ailleurs alors que je l’ai payé 14e sur fenril;;fenril.fr;vehicles_transportation;Envoi super rapide, mais j’ai pas apprécié retrouver le garde boue vendu 4e ailleurs alors que je l’ai payé 14e sur fenril;envoi super rapide apprécié retrouver garde boue vendu 4e ailleurs payé 14e fenril;1;0;0.828
Muriel;3;5.0;Au top;Au topMerci Fenril;;fenril.fr;vehicles_transportation;Au topMerci Fenril;topmerci fenril;1;0;1.0
Laetitia MULLER;4;5.0;Livraison rapide;Livraison rapide. Bcp de choix de matériels;;fenril.fr;vehicles_transportation;Livraison rapide. Bcp de choix de matériels;livraison rapide bcp choix matériels;1;0;1.0
Sylvie;3;5.0;Parfait;Parfait! merci!;;fenril.fr;vehicles_transportation;Parfait! merci!;parfait ! !;2;0;1.0
Pierre;4;5.0;Rapide;Rapide, conforme à la commande. Livraison impeccable.;;fenril.fr;vehicles_transportation;Rapide, conforme à la commande. Livraison impeccable.;rapide conforme commande livraison impeccable;1;0;1.0
marie christine;1;5.0;4 petits chaussons pour mon bouledogue…;4 petits chaussons pour mon bouledogue Français.Livraison très rapide.Bonne qualité.Par contre un peu court sur le haut de la patte, il faudrait qu'ils montent au-dessus du genou.;;fenril.fr;vehicles_transportation;4 petits chaussons pour mon bouledogue Français.Livraison très rapide.Bonne qualité.Par contre un peu court sur le haut de la patte, il faudrait qu'ils montent au-dessus du genou.;4 petits chaussons bouledogue français livraison très rapide bonne qualité contre court haut patte faudrait montent au-dessus genou;1;0;0.96
Aude;1;4.0;Livraison rapide et produit correspond…;Livraison rapide et produit correspond à mes attentes;;fenril.fr;vehicles_transportation;Livraison rapide et produit correspond à mes attentes;livraison rapide produit correspond attentes;1;0;1.0
Emi;3;5.0;Envoi rapide et conforme;Envoi rapide et conforme, produits de qualité.;;fenril.fr;vehicles_transportation;Envoi rapide et conforme, produits de qualité.;envoi rapide conforme produits qualité;1;0;1.0
Katerina;1;5.0;Très bien;La livraison été super vit, les produits de qualité.;;fenril.fr;vehicles_transportation;La livraison été super vit, les produits de qualité.;livraison super vit produits qualité;1;0;1.0
Gilles;1;4.0;Produits correspondants à mes attentes;Produits correspondants à mes attentes, livraison rapide.;15 mars 2021;cycletyres.fr;vehicles_transportation;Produits correspondants à mes attentes, livraison rapide.;produits correspondants attentes livraison rapide;1;0;1.0
MATHIEU LANCIEN;3;5.0;Sérieux rapide et beaucoup de choix;Un très grand choix de gomme dans toutes les tailles.très content d’avoir découvert ce site;13 mars 2021;cycletyres.fr;vehicles_transportation;Un très grand choix de gomme dans toutes les tailles.très content d’avoir découvert ce site;très grand choix gomme tailles très content découvert site;1;0;1.0
Herlin Brigitte;4;5.0;Articles conformes à la commande;Articles conformes à la commande. Rapidité de livraison;12 mars 2021;cycletyres.fr;vehicles_transportation;Articles conformes à la commande. Rapidité de livraison;article conform commande rapidité livraison;1;0;1.0
Jean-Pierre;1;5.0;Commande rapide et livraison idem;Commande rapide et livraison idem. Produit conforme. RAS.;12 mars 2021;cycletyres.fr;vehicles_transportation;Commande rapide et livraison idem. Produit conforme. RAS.;commande rapide livraison idem produit conforme ras;1;0;1.0
janfilipe;1;4.0;Très bien;Livraison conforme à la commande et livraison rapide;11 mars 2021;cycletyres.fr;vehicles_transportation;Livraison conforme à la commande et livraison rapide;livraison conforme commande livraison rapide;1;0;1.0
Frederic;2;5.0;Des pros avec des.bons conseils.tech et…;Des pros avec des.bons conseils.tech et pour les.clients amateurs.et pour les.pro.Fred.Lons le.Saunier;10 mars 2021;cycletyres.fr;vehicles_transportation;Des pros avec des.bons conseils.tech et pour les.clients amateurs.et pour les.pro.Fred.Lons le.Saunier;pros bons conseils tech clients amateurs pro fred lons saunier;1;0;1.0
Denez;5;5.0;Service rapide à très rapide;Service rapide à très rapide, grand choix de produits.;9 mars 2021;cycletyres.fr;vehicles_transportation;Service rapide à très rapide, grand choix de produits.;service rapide très rapide grand choix produits;1;0;1.0
Paolo;2;5.0;Produit conforme et livraison hyper…;Produit conforme et livraison hyper rapide.;8 mars 2021;cycletyres.fr;vehicles_transportation;Produit conforme et livraison hyper rapide.;produit conforme livraison hyper rapide;1;0;1.0
HOSSEGOR;4;5.0;Divers outillage et entretien;Les produits sont conformes à leur descriptifLes conditions de livraison ont été excellentes;6 mars 2021;cycletyres.fr;vehicles_transportation;Les produits sont conformes à leur descriptifLes conditions de livraison ont été excellentes;produits conform descriptifles condition livraison excellentes;1;0;1.0
Max;3;5.0;Livraison rapide et conforme à la…;Livraison rapide et conforme à la commande;5 mars 2021;cycletyres.fr;vehicles_transportation;Livraison rapide et conforme à la commande;livraison rapide conforme commande;1;0;1.0
Eric mourot;2;4.0;Livraison rapide et conforme à la…;Livraison rapide et conforme à la description, rien à redire, cdlt;26 février 2021;cycletyres.fr;vehicles_transportation;Livraison rapide et conforme à la description, rien à redire, cdlt;livraison rapide conforme description rien redire cdlt;1;0;1.0
Client;3;5.0;Colis reçu rapidement;Colis reçu rapidement. Achat pneu VTT schwalbe très content.;4 mars 2021;cycletyres.fr;vehicles_transportation;Colis reçu rapidement. Achat pneu VTT schwalbe très content.;colis reçu rapidement achat pneu vtt schwalbe très content;1;0;1.0
déçu;3;5.0;Très bien;>>>>>>>>> RAS;3 mars 2021;cycletyres.fr;vehicles_transportation;>>>>>>>>> RAS;> > > > > > > > > ras;1;0;1.0
Frederic;1;5.0;Délai et produits conformes à mes…;Délai et produits conformes à mes attentes;2 mars 2021;cycletyres.fr;vehicles_transportation;Délai et produits conformes à mes attentes;délai produits conform attentes;1;0;1.0
Frédéric;1;5.0;Rien à redire;Rien à redire Tout simplement professionnel;2 mars 2021;cycletyres.fr;vehicles_transportation;Rien à redire Tout simplement professionnel;rien redire simplement professionnel;1;0;1.0
SERET RAYMOND;2;5.0;DELAI ET CONFORMITE;DELAI TENU POUR LA LIVRAISON EN POINT RELAIS.PRODUITS LIVRES CONFORME A LA COMMANDE.;25 février 2021;cycletyres.fr;vehicles_transportation;DELAI TENU POUR LA LIVRAISON EN POINT RELAIS.PRODUITS LIVRES CONFORME A LA COMMANDE.;delai tenu livraison point relais produits livres conforme commande;1;0;1.0
