;name;link;stars;review_count;category;type;location;logo;url;phone;stars_average;mail;name_clean
11110;Aramisauto;aramisauto.com;4.0;1353.0;Véhicules & transport;LocalBusiness;23 avenue Aristide Briand ARCUEIL 94110 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5754c0070000ff00058ed6da/198x149.png;http://aramisauto.com;Inconnu;4.0;community.manager@aramisauto.com;aramisauto
11111;CARIZY;carizy.com;4.0;888.0;Véhicules & transport;LocalBusiness;19 rue Martel Paris 75010 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/56a7198d0000ff000588176f/198x149.png;https://www.carizy.com;+33 (0)1 86 95 04 14;4.0;contact@carizy.com;carizy
11112;E-Motors;www.e-motors.fr;4.0;584.0;Véhicules & transport;LocalBusiness;22 rue du Moutot Lavau 10150 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5204d7770000640005765d21/198x149.png;http://www.e-motors.fr;325725050;4.1;service-client@e-motors.fr;emotors
11113;Tripndrive;www.tripndrive.com;4.0;484.0;Véhicules & transport;LocalBusiness;Paris ;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/52af3467000064000577a1a9/198x149.png;http://www.tripndrive.com;01 76 34 09 36;4.0;camille@tripndrive.com;tripndrive
11114;France Casse;www.francecasse.fr;4.0;410.0;Véhicules & transport;LocalBusiness;5 Avenue Lionel Terray Meyzieu 69330 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5a27ec540000ff0005b28e87/198x149.png;http://www.francecasse.fr;899882630;4.1;quentin@francecasse.fr;france casse
11115;Yespark;www.yespark.fr;4.0;345.0;Véhicules & transport;LocalBusiness;10 rue de Penthièvre Paris 75008 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5ba297f5afa85300018884b4/198x149.png;https://www.yespark.fr;Inconnu;4.1;hello@yespark.fr;yespark
11116;Codes-Radio.com;www.code-autoradio.com;4.0;290.0;Véhicules & transport;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5a9e6a0754e2c70001f94186/198x149.png;https://www.codes-radio.com/;Inconnu;4.0;contact@codes-radio.com;codesradiocom
11117;Contrôle Technique Gratuit;controletechniquegratuit.com;4.0;199.0;Véhicules & transport;LocalBusiness;32 Rue Le Peletier Paris 75009 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/585ba54a0000ff0005998ae4/198x149.png;https://controletechniquegratuit.com;Inconnu;4.0;contact@controletechniquegratuit.com;controle technique gratuit
11118;Vp44;www.vp44.fr;4.0;168.0;Véhicules & transport;LocalBusiness;22 rue des perches REININGUE 68950 ;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/52fc8b03000064000578371e/198x149.png;http://www.vp44.fr;677693570;4.0;contact@vp44.fr;vp44
11119;Pneus Net;www.pneus-net.com;4.0;135.0;Véhicules & transport;LocalBusiness;Inconnu;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/4beeff2000006400050bf179/198x149.png;http://www.pneus-net.com;Inconnu;4.0;Inconnu;pneus net
11120;Mobilitix;mobilitix.fr;4.0;80.0;Véhicules & transport;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/5db81a8aedb53c0001a7f11d/198x149.png;http://mobilitix.fr;Inconnu;4.0;Inconnu;mobilitix
11121;Work System;worksystem.fr;4.0;79.0;Véhicules & transport;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5bfe9de935d4a0000131bc03/198x149.png;https://www.worksystem.fr;09 70 44 40 24;3.9;info@worksystem.com;work system
11122;JACK TURNER RACING;www.jackturnerracing.com;4.0;77.0;Véhicules & transport;LocalBusiness;la monnerie CUSSAC 87150 ;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5446741d00006400057b0e6f/198x149.png;https://www.jackturnerracing.com/;Inconnu;4.0;jack@jackturnerracing.com;jack turner racing
11123;Allocardan.com;allocardan.com;4.0;33.0;Véhicules & transport;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5ccdf2e7fc0d3c00018e3fea/198x149.png;http://allocardan.com;970732826;3.7;contact@allocardan.com;allocardancom
11124;Vroumstart;vroum-start.com;4.0;18.0;Véhicules & transport;LocalBusiness;30 Bis rue bailly La plaine saint denis 93210 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/599ad44d0000ff0005a95778/198x149.png;http://vroum-start.com;980490988;4.0;contact@vroum-start.com;vroumstart
11125;Delko.fr;delko.fr;4.0;15.0;Véhicules & transport;LocalBusiness;ZA Saint Charles. 283, 3ème Avenue . FUVEAU 13710 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/57a06cd60000ff000593020d/198x149.png;http://www.delko.fr;08 92 70 10 90;4.0;info@delko.fr;delkofr
11126;Icarsoft France;icarsoft-france.fr;4.0;15.0;Véhicules & transport;LocalBusiness;59 avenue Roland Carraz CHENOVE 21300 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5e2816e40250da00015427df/198x149.png;https://www.icarsoft-france.fr;368383955;4.0;infos@icarsoft-france.fr;icarsoft france
11127;Boite-Vitesse.com - Votre Boite de vitesse en 1 clic. ;boite-vitesse.com;4.0;11.0;Véhicules & transport;LocalBusiness;STRASBOURG FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5fa55c169262500001e6ae3b/198x149.png;http://boite-vitesse.com;368780104;4.0;contact@boite-vitesse.com;boitevitessecom  votre boite de vitesse en 1 clic 
11128;LEDARC;www.ledarc.com;4.0;8.0;Véhicules & transport;LocalBusiness;120 Ave Georges Clemenceau Dax 40100 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5f1fe91da472220001695156/198x149.png;http://www.ledarc.com;970407259;4.0;contact@ledarc.com;ledarc
11129;Mydriver France;mydriver-france.com;4.0;8.0;Véhicules & transport;LocalBusiness;250 rue du Général Leclerc FRANCONVILLE 95130 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5fe02d8c2313c90001fd5b7a/198x149.png;http://mydriver-france.com;622915283;4.0;contact@mydriver-france.com;mydriver france
11130;Outillage Du Mecanicien;outillage-du-mecanicien.fr;4.0;7.0;Véhicules & transport;LocalBusiness;69 rue des martyrs de la résistance VENISSIEUX 69200 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5fda5082553315000149dc73/198x149.png;https://outillage-du-mecanicien.fr;782810296;4.1;contact@outillage-du-mecanicien.fr;outillage du mecanicien
11131;Pneusindustriels;www.pneusindustriels.fr;4.0;6.0;Véhicules & transport;LocalBusiness;FR;Inconnu;http://www.pneusindustriels.fr;Inconnu;4.0;Inconnu;pneusindustriels
11132;Le Coin du Pneus;lecoindupneus.com;4.0;5.0;Véhicules & transport;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5fd79fd9d8be690001a3eeda/198x149.png;https://lecoindupneus.com;972294915;4.0;contact@lecoindupneus.com;le coin du pneus
11133;TransferNiceTaxi.com;transfernicetaxi.com;4.0;4.0;Véhicules & transport;LocalBusiness;rue Natalie Masse, 1 Nice 06000 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5c2327119512700001cce5d2/198x149.png;http://www.transfernicetaxi.com;+33-182-880384;4.0;info@transfernicetaxi.com;transfernicetaxicom
11134;VTCbyFRED;vtcbyfred.fr;4.0;4.0;Véhicules & transport;LocalBusiness;FR;Inconnu;http://vtcbyfred.fr;Inconnu;4.0;Inconnu;vtcbyfred
11135;Ozprium Broker;ozprium-broker.com;4.0;4.0;Véhicules & transport;LocalBusiness;34 avenue des Champs-Elysées Paris 75008 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5f8ea6d73f799000015ef5c7/198x149.png;http://ozprium-broker.com;699928740;4.0;contact@ozpriumbroker.com;ozprium broker
11136;LA BOITE AUTO;laboiteauto.fr;4.0;4.0;Véhicules & transport;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5c0fcc6b2044650001c3fa65/198x149.png;http://laboiteauto.fr;Inconnu;4.0;contact@laboiteauto.fr;la boite auto
11137;Trottishop;trottishop.fr;4.0;4.0;Véhicules & transport;LocalBusiness;Lille 59000 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5f3ac489a498910001960a81/198x149.png;http://trottishop.fr;756979795;4.0;contact@trottishop.fr;trottishop
11138;Washmee;www.washmee.fr;4.0;4.0;Véhicules & transport;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5edf7e5cd9d7af000164dcca/198x149.png;http://www.washmee.fr;652520769;4.0;info@washmee.fr;washmee
11139;Garage Humeau Jallais;garagehumeau.com;4.0;3.0;Véhicules & transport;LocalBusiness;1, rue Henri IV - JALLAIS BEAUPREAU-EN-MAUGES 49510 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5be00fd51e58500001879891/198x149.png;http://www.garagehumeau.com;241641037;4.0;humeau-garage@wanadoo.fr;garage humeau jallais
11140;Lecubeparfums;lecubeparfums.fr;4.0;3.0;Véhicules & transport;LocalBusiness;355 rue Garibaldi Sathonay-Camp 69580 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/5f5cc9894e1d1800011e8508/198x149.png;http://lecubeparfums.fr;630955839;4.0;contact@lecubeparfums.fr;lecubeparfums
11141;Naturebike;naturebikeshop.fr;4.0;3.0;Véhicules & transport;LocalBusiness;10 impasse saint vincent La Rivière de Corps 10440 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/4f96c5e9000064000514b0ff/198x149.png;http://www.naturebikeshop.fr;621316041;4.0;contact@naturebike.fr;naturebike
11142;Trodo;trodo.fr;4.0;3.0;Véhicules & transport;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/5efb6ddcde6de400017b950e/198x149.png;http://trodo.fr;Inconnu;4.0;info@trodo.fr;trodo
11143;Mamairieloue;mamairieloue.fr;4.0;3.0;Véhicules & transport;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/601961af40bb78000169d844/198x149.png;http://mamairieloue.fr;646062506;4.0;mehdi@mamairieloue.fr;mamairieloue
11144;Demeworld;demeworld.com;4.0;3.0;Véhicules & transport;LocalBusiness;19, rue d'Arsonval Chassieu 69680 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5d4d7c771700d700015ba38a/198x149.png;http://demeworld.com;+33 6 14 44 05 01;4.0;jeremy@demeworld.com;demeworld
11145;Vidange Boite Auto;vidangeboiteauto.fr;4.0;3.0;Véhicules & transport;LocalBusiness;6 route des Loges Saint-Germain-lès-Arpajon 91180 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5db0236d9e7edb00010417c3/198x149.png;http://vidangeboiteauto.fr;01 84 25 44 70;4.0;contact@vidangeboiteauto.fr;vidange boite auto
11146;Oscaro;oscaro.com;3.9;76422.0;Véhicules & transport;LocalBusiness;34-40 Rue Henri Barbusse Gennevilliers 92230 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5330078c000064000578716c/198x149.png;https://www.oscaro.com;01 76 49 49 49;3.9;Inconnu;oscaro
11147;XXCycle.fr;xxcycle.fr;3.9;14328.0;Véhicules & transport;LocalBusiness;9 rue d'Hélios L'UNION 31240 ;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/50d489ec00006400051fd445/198x149.png;http://www.xxcycle.fr;++ 33 .(0)5 82 95 04 63;3.9;commercial@xxcycle.com;xxcyclefr
11148;CARIGAMI;www.carigami.fr;3.9;6161.0;Véhicules & transport;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/4d6158fa00006400050ebe47/198x149.png;https://www.carigami.fr;01 73 79 33 33;3.9;info@carigami.fr;carigami
11149;Bikester;bikester.fr;3.9;2810.0;Véhicules & transport;LocalBusiness;DE;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/4cf4bae700006400050e32d7/198x149.png;http://www.bikester.fr;Inconnu;3.9;Inconnu;bikester
11150;Pièces Auto Services;www.piecesautoservices.fr;3.9;1243.0;Véhicules & transport;LocalBusiness;33 Rue Jacques Mugnier MULHOUSE 68200 ;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/511734a8000064000522281a/198x149.png;http://www.piecesautoservices.fr/;03 62 021 400;4.1;commande@piecesautoservices.fr;pieces auto services
11151;Weebot;www.wee-bot.com;3.9;406.0;Véhicules & transport;LocalBusiness;Rue Gustave Courbet 11 Paris 75116 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5dfbcc219f74b300013b3525/198x149.png;http://www.wee-bot.com;180894552;3.9;contact@wee-bot.com;weebot
11152;Zenpark;zenpark.com;3.9;375.0;Véhicules & transport;LocalBusiness;Paris 75002 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5a05f6e40000ff0005b019d5/198x149.png;http://zenpark.com;Inconnu;4.0;bonjour@zenpark.com;zenpark
11153;Elite Auto;www.elite-auto.fr;3.9;318.0;Véhicules & transport;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/4c007f0200006400050d28ee/198x149.png;http://www.elite-auto.fr;Inconnu;4.0;Inconnu;elite auto
11154;SARL BLANC MARINE CYCLES;www.blancmarine.com;3.9;70.0;Véhicules & transport;LocalBusiness;281 Rue des pommiers, Z.I. Les Duroux Saint Antoine de Breuilh 24230 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/4fac1ba3000064000515380b/198x149.png;http://www.blancmarine.com;09.80.80.02.32.;4.0;info06@blancmarine.com;sarl blanc marine cycles
11155;macadam cycles;macadamcycles.com;3.9;47.0;Véhicules & transport;LocalBusiness;15 impasse du curé paris 75018 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/51ecc15400006400055e9790/198x149.png;http://macadamcycles.com/;+33 (0)6 81 89 04 02;3.9;info@macadamcycles.com;macadam cycles
11156;Boostycom sarl;www.boostycom.fr;3.9;8.0;Véhicules & transport;LocalBusiness;2, rue des Charretiers Argenteuil 95100 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5853c1d00000ff0005993bde/198x149.png;http://www.boostycom.fr;Inconnu;3.9;Inconnu;boostycom sarl
11157;Autodoc GmbH - France ;auto-doc.fr;3.8;8919.0;Véhicules & transport;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/56a603d00000ff0005880d95/198x149.png;http://auto-doc.fr;Inconnu;3.8;trust@auto-doc.fr;autodoc gmbh  france 
11158;Agediss;www.girard-agediss.com;3.8;5655.0;Véhicules & transport;LocalBusiness;1 rue du champs renard LES ESSARTS EN BOCAGE 85140 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/58da6b0e0000ff00059f6050/198x149.png;http://www.agediss.com;800732525;3.9;Inconnu;agediss
11159;Ouicar;ouicar.fr;3.8;2565.0;Véhicules & transport;LocalBusiness;Inconnu;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/515455200000640005250972/198x149.png;http://www.ouicar.fr;01 53 40 95 35;3.8;contact@ouicar.fr;ouicar
11160;XXcycle.com;www.xxcycle.com;3.8;792.0;Véhicules & transport;LocalBusiness;39, Rue Paule Raymondis Toulouse 31200 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/4bde2c6b0000640005068b3d/198x149.png;http://www.xxcycle.com;++ 33 .(0)5 82 95 04 63;3.8;commercial@xxcycle.com;xxcyclecom
11161;Bip&Go;www.bipandgo.com;3.8;546.0;Véhicules & transport;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5c898e66f161e40001d213bb/198x149.png;http://www.bipandgo.com;970808709;3.8;Info@Bipandgo.com;bipgo
11162;Allo Vendu;www.allovendu.com;3.8;522.0;Véhicules & transport;LocalBusiness;21 rue du Faubourg Saint-Antoine Paris 75011 ;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/553bbf3a0000ff00057effbb/198x149.png;http://www.allovendu.com;141505051;3.8;info@allovendu.com;allo vendu
11163;DAPARTO;daparto.fr;3.8;165.0;Véhicules & transport;LocalBusiness;12 Rue Anselme Saint-Ouen 93400 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5dc42bac43f20f00018e1d7d/198x149.png;http://daparto.fr;Inconnu;3.8;service@daparto.fr;daparto
11164;GYRO-PHARE;www.gyro-phare.com;3.8;132.0;Véhicules & transport;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/5adc4b62ae928d0001678b18/198x149.png;http://www.gyro-phare.com;Inconnu;3.8;Inconnu;gyrophare
11165;WhiteLine Transfers.com;www.whiteline-airport-ski-transfers.com;3.8;30.0;Véhicules & transport;LocalBusiness;3 Rue de VALLARD GAILLARD 74240 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5b4f3c5701a7ff000194b9f9/198x149.png;http://www.whiteline-airport-ski-transfers.com;33450061673;3.8;contact@whiteline-transfers.com;whiteline transferscom
11166;sport evasion;xtremesport.fr;3.8;25.0;Véhicules & transport;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/4fa7be2a00006400051519db/198x149.png;http://xtremesport.fr;Inconnu;3.8;Inconnu;sport evasion
11167;BOOKNOW-CAB.COM;booknow-cab.com;3.8;18.0;Véhicules & transport;LocalBusiness;105 chemin de la Théoulière Mandelieu la Napoule 06210 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/5b04471d6d298400018192d5/198x149.png;https://booknow-cab.com/;698237343;3.8;contact@booknow-cab.com;booknowcabcom
11168;Bmx2day;bmx2day.com;3.8;16.0;Véhicules & transport;LocalBusiness;885 Rue Louis Breguet Calais 62100 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/580cef360000ff0005967135/198x149.png;http://bmx2day.com;+33.321.820.889;3.8;shop@bmx2day.com;bmx2day
11169;ScanMarine TM (Cofrance SARL);scanmarine.ru;3.8;9.0;Véhicules & transport;LocalBusiness;29 rue de France Nice 06000 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5dcfbfecef6ff80001c1774a/198x149.png;https://scanmarine.ru;33629961135;3.8;Nice@scanmarine.ru;scanmarine tm cofrance sarl
11170;Domtomex;domtomex.com;3.8;9.0;Véhicules & transport;LocalBusiness;28 RUE ARISTIDE BRIAND PROVINS 77160 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5f1af49036d6cb0001ee808b/198x149.png;http://www.domtomex.com;184601051;3.8;contact@domtomex.com;domtomex
11171;France Cotation;france-cotation.fr;3.8;5.0;Véhicules & transport;LocalBusiness;Inconnu;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5197d990000064000534e1ec/198x149.png;http://france-cotation.fr;Inconnu;3.8;Inconnu;france cotation
11172;auto-ici;www.auto-ici.fr;3.8;4.0;Véhicules & transport;LocalBusiness;18 rue d'avelin vendeville 59175 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/4bea11b200006400050aa670/198x149.png;http://www.auto-ici.fr;320926677;3.8;contact@auto-ici.fr;autoici
11173;Locamper : location de camping-cars en Franche-comté.;locamper.fr;3.8;3.0;Véhicules & transport;LocalBusiness;2 Rue des Peupliers – ACTIPOLE Noidans les Vesoul 70 000 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5fc7b09975ddc70001896d08/198x149.png;https://locamper.fr;03 68 38 70 70;3.8;contact@locamper.fr;locamper  location de campingcars en franchecomte
11174;Youboat;youboat.fr;3.8;3.0;Véhicules & transport;LocalBusiness;Inconnu;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/4ec13a3900006400051187a1/198x149.png;http://youboat.fr;Inconnu;3.8;Inconnu;youboat
11175;BS Taxi;devicorn.com;3.8;3.0;Véhicules & transport;LocalBusiness;6 lot le bresset Béligneux 01360 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5f3bb7e5a99d490001ef6a9d/198x149.png;http://www.bstaxi.fr;628500543;3.8;marwa.b.abdesslem@gmail.com;bs taxi
11176;TAXI MOTO PARIS;taxi-moto-paris-orly-roissy.fr;3.8;2.0;Véhicules & transport;LocalBusiness;142 rue de rivoli Paris 75001 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/5a43c0f7b894c90b24cc90af/198x149.png;http://taxi-moto-paris-orly-roissy.fr;06 05 58 00 80;3.8;resa.mototaxi@gmail.com;taxi moto paris
11177;Parkego;www.parkego.com;3.8;2.0;Véhicules & transport;LocalBusiness;1 Avenue du Docteur Roux NICE 06200 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/582d40dc0000ff000597a11e/198x149.png;http://www.parkego.com;33493729019;3.8;contact@parkego.com;parkego
11178;Blockbike;blockbike.fr;3.8;2.0;Véhicules & transport;LocalBusiness;28 Rue des Processions, Montreuil 93100 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5c2a2c8a5dd17500017a1fc2/198x149.png;https://www.blockbike.fr/;06 33 09 90 77;3.8;contact@blockbike.fr;blockbike
11179;Mazdan Automobiles;mazdan-automobiles.fr;3.8;2.0;Véhicules & transport;LocalBusiness;Vidauban 83550 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/60428cd755618600017862c3/198x149.png;http://mazdan-automobiles.fr;780947592;3.8;contact@mazdan-automobiles.fr;mazdan automobiles
11180;Alfatransfers;alfatransfers.com;3.8;2.0;Véhicules & transport;LocalBusiness;12 Rue De La Mairie Saint Hippolyte 66510 FR;Inconnu;http://alfatransfers.com;33766874970;3.8;info.gtbase@gmail.com;alfatransfers
11181;Check up auto controle technique discount;www.checkupauto.fr;3.8;2.0;Véhicules & transport;LocalBusiness;Rue Niépce 1 Les Mureaux 78130 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/5b3e31e8266600000141a305/198x149.png;http://www.checkupauto.fr;Inconnu;3.8;Inconnu;check up auto controle technique discount
